AOP_id,AOP_title,AOP_short_name,AOP_AO_1,AOP_AO_id_1,AOP_AO_2,AOP_AO_id_2,AOP_AO_3,AOP_AO_id_3,AOP_AO_4,AOP_AO_id_4,AOP_AO_5,AOP_AO_id_5,AOP_AO_6,AOP_AO_id_6,AOP_AO_7,AOP_AO_id_7,AOP_AO_8,AOP_AO_id_8,AOP_AO_9,AOP_AO_id_9,AOP_AO_10,AOP_AO_id_10,AOP_KE_1,AOP_KE_id_1,AOP_KE_2,AOP_KE_id_2,AOP_KE_3,AOP_KE_id_3,AOP_KE_4,AOP_KE_id_4,AOP_KE_5,AOP_KE_id_5,AOP_KE_6,AOP_KE_id_6,AOP_KE_7,AOP_KE_id_7,AOP_KE_8,AOP_KE_id_8,AOP_KE_9,AOP_KE_id_9,AOP_KE_10,AOP_KE_id_10,AOP_MIE_1,AOP_MIE_id_1,AOP_MIE_2,AOP_MIE_id_2,AOP_MIE_3,AOP_MIE_id_3,AOP_MIE_4,AOP_MIE_id_4,AOP_MIE_5,AOP_MIE_id_5,AOP_MIE_6,AOP_MIE_id_6,AOP_MIE_7,AOP_MIE_id_7,AOP_MIE_8,AOP_MIE_id_8,AOP_MIE_9,AOP_MIE_id_9,AOP_MIE_10,AOP_MIE_id_10,stressor_id_1,stressor_name_1,stressor_id_2,stressor_name_2,stressor_id_3,stressor_name_3,stressor_id_4,stressor_name_4,stressor_id_5,stressor_name_5,stressor_id_6,stressor_name_6,stressor_id_7,stressor_name_7,stressor_id_8,stressor_name_8,stressor_id_9,stressor_name_9,stressor_id_10,stressor_name_10,relation_1,upstream_event_id_1,upstream_event_1,downstream_event_id_1,downstream_event_1,relation_2,upstream_event_id_2,upstream_event_2,downstream_event_id_2,downstream_event_2,relation_3,upstream_event_id_3,upstream_event_3,downstream_event_id_3,downstream_event_3,relation_4,upstream_event_id_4,upstream_event_4,downstream_event_id_4,downstream_event_4,relation_5,upstream_event_id_5,upstream_event_5,downstream_event_id_5,downstream_event_5,relation_6,upstream_event_id_6,upstream_event_6,downstream_event_id_6,downstream_event_6,relation_7,upstream_event_id_7,upstream_event_7,downstream_event_id_7,downstream_event_7,relation_8,upstream_event_id_8,upstream_event_8,downstream_event_id_8,downstream_event_8,relation_9,upstream_event_id_9,upstream_event_9,downstream_event_id_9,downstream_event_9,relation_10,upstream_event_id_10,upstream_event_10,downstream_event_id_10,downstream_event_10
230,presynaptic neuron 1 activation to epilepsy,presynaptic neuron 1 activation to epilepsy,"Increased, epilepsy",1363,,,,,,,,,,,,,,,,,,,"Increased, glutamate",1350,"Activated, NMDA receptor",1351,"Increased, intracellular sodium (Na+)",1321,"Activated, voltage-gated sodium channel",1352,"Treat, carbamazepine",1354,"Inhibit, voltage-gated sodium channel",1353,"Activated, membrane depolarization",1355,"Increased, hippocampal hyperdepolarization",1362,"Increased, seizure",1344,,,"Activated, presynaptic neuron 1",1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,1349,"Activated, presynaptic neuron 1",1350,"Increased, glutamate",1391,1350,"Increased, glutamate",1351,"Activated, NMDA receptor",1392,1351,"Activated, NMDA receptor",1321,"Increased, intracellular sodium (Na+)",1393,1321,"Increased, intracellular sodium (Na+)",1352,"Activated, voltage-gated sodium channel",1394,1352,"Activated, voltage-gated sodium channel",1355,"Activated, membrane depolarization",1395,1355,"Activated, membrane depolarization",1362,"Increased, hippocampal hyperdepolarization",1396,1362,"Increased, hippocampal hyperdepolarization",1344,"Increased, seizure",1397,1344,"Increased, seizure",1363,"Increased, epilepsy",1398,1354,"Treat, carbamazepine",1353,"Inhibit, voltage-gated sodium channel",,,,,
231,presynaptic neuron 2 repression to epilepsy,presynaptic neuron 2 repression to epilepsy,"Increased, epilepsy",1363,,,,,,,,,,,,,,,,,,,"Decreased, GABA",1414,"Reduced, GABA-A receptor activation",1415,"Decreased, intracellular chloride",1416,"Activated, membrane depolarization",1355,"Increased, hippocampal hyperdepolarization",1362,"Increased, seizure",1344,"Increased, RDX dose",1357,,,,,,,"Reduced, presynaptic neuron 2 activity",1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1413,"Reduced, presynaptic neuron 2 activity",1414,"Decreased, GABA",1400,1414,"Decreased, GABA",1415,"Reduced, GABA-A receptor activation",1401,1415,"Reduced, GABA-A receptor activation",1416,"Decreased, intracellular chloride",1402,1416,"Decreased, intracellular chloride",1355,"Activated, membrane depolarization",1403,1355,"Activated, membrane depolarization",1362,"Increased, hippocampal hyperdepolarization",1404,1362,"Increased, hippocampal hyperdepolarization",1344,"Increased, seizure",1405,1344,"Increased, seizure",1363,"Increased, epilepsy",1406,1357,"Increased, RDX dose",1415,"Reduced, GABA-A receptor activation",,,,,,,,,,
122,Prolyl hydroxylase inhibition leading to reproductive dysfunction via increased HIF1 heterodimer formation,Prolyl hydroxylase inhibition ,"Reduction, Cumulative fecundity and spawning",78,"Decrease, Population growth rate",360,,,,,,,,,,,,,,,,,"Increased, HIF-1 heterodimer",799,"Decreased, Aromatase (Cyp19a1) mRNA",800,"Reduction, 17beta-estradiol synthesis by ovarian granulosa cells",3,"Reduction, Plasma 17beta-estradiol concentrations",219,"Reduction, Vitellogenin synthesis in liver",285,"Reduction, Plasma vitellogenin concentrations",221,"Reduction, Vitellogenin accumulation into oocytes and oocyte growth/development",309,,,,,,,"Inhibition, Prolyl hydroxylases",798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,798,"Inhibition, Prolyl hydroxylases",799,"Increased, HIF-1 heterodimer",469,799,"Increased, HIF-1 heterodimer",800,"Decreased, Aromatase (Cyp19a1) mRNA",470,800,"Decreased, Aromatase (Cyp19a1) mRNA",3,"Reduction, 17beta-estradiol synthesis by ovarian granulosa cells",471,3,"Reduction, 17beta-estradiol synthesis by ovarian granulosa cells",219,"Reduction, Plasma 17beta-estradiol concentrations",472,219,"Reduction, Plasma 17beta-estradiol concentrations",285,"Reduction, Vitellogenin synthesis in liver",473,285,"Reduction, Vitellogenin synthesis in liver",221,"Reduction, Plasma vitellogenin concentrations",474,221,"Reduction, Plasma vitellogenin concentrations",309,"Reduction, Vitellogenin accumulation into oocytes and oocyte growth/development",475,309,"Reduction, Vitellogenin accumulation into oocytes and oocyte growth/development",78,"Reduction, Cumulative fecundity and spawning",476,78,"Reduction, Cumulative fecundity and spawning",360,"Decrease, Population growth rate",,,,,
38,Protein Alkylation leading to Liver Fibrosis,Protein Alkylation to Liver Fibrosis,"N/A, Liver fibrosis",344,,,,,,,,,,,,,,,,,,,Cell injury/death,55,Tissue resident cell activation,1492,Increased Pro-inflammatory mediators,1493,"Activation, Stellate cells",265,"Accumulation, Collagen",68,,,,,,,,,,,"Alkylation, Protein",244,,,,,,,,,,,,,,,,,,,9,Allyl Alcohol,13,Carbon tetrachloride,60,Retinol,18,Dimethyl nitrosamine,63,Thioacetamide,,,,,,,,,,,576,244,"Alkylation, Protein",55,Cell injury/death,1675,55,Cell injury/death,1492,Tissue resident cell activation,1676,1492,Tissue resident cell activation,1493,Increased Pro-inflammatory mediators,1677,1493,Increased Pro-inflammatory mediators,265,"Activation, Stellate cells",581,265,"Activation, Stellate cells",68,"Accumulation, Collagen",582,68,"Accumulation, Collagen",344,"N/A, Liver fibrosis",578,55,Cell injury/death,265,"Activation, Stellate cells",,,,,,,,,,,,,,,
185,Queen egg-laying decrease leads to colony loss/failure,Queen egg-laying to colony loss/failure,"Death/Failure, Colony",563,,,,,,,,,,,,,,,,,,,"Weakened, Colony",1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,1107,"Weakened, Colony",563,"Death/Failure, Colony",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway,ROS formation leads to cancer via PPAR pathway,"Increase, Cancer",885,,,,,,,,,,,,,,,,,,,"Decreased, PPAR-gamma activation",233,"Alteration, lipid metabolism",1060,General Apoptosis,1513,,,,,,,,,,,,,,,"Increased, Reactive oxygen species",1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,1115,"Increased, Reactive oxygen species",233,"Decreased, PPAR-gamma activation",3690,233,"Decreased, PPAR-gamma activation",1060,"Alteration, lipid metabolism",3691,1060,"Alteration, lipid metabolism",1513,General Apoptosis,3692,1513,General Apoptosis,885,"Increase, Cancer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway,ROS formation leads to cancer via inflammation pathway,"Increase, Cancer",885,,,,,,,,,,,,,,,,,,,Oxidative Stress ,1392,"Increase, Inflammation",149,General Apoptosis,1513,,,,,,,,,,,,,,,"Increased, Reactive oxygen species",1115,,,,,,,,,,,,,,,,,,,769,Polyethylene AS low Mol.Wt.,770,Polyvinyl chloride,,,,,,,,,,,,,,,,,3534,1115,"Increased, Reactive oxygen species",1392,Oxidative Stress ,3535,1392,Oxidative Stress ,149,"Increase, Inflammation",3536,149,"Increase, Inflammation",1513,General Apoptosis,3537,1513,General Apoptosis,885,"Increase, Cancer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Reactive oxygen species and subsequent oxidative stress lead to increased incidence of digestive morbidity and mortality in the general population ,Reactive oxygen species-related digestive adverse outcome pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,reactive oxygen species generation leading to increased cardiovascular morbidity and mortality,ROS generation increased  cardiovascular morbidity and mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Reactive oxygen speicies overproduction leading to increased digestive morbidity and mortality in generation population,ROS overproduction leading to increased digestive morbidity and mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity,Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity,"Occurrence, Kidney toxicity",814,,,,,,,,,,,,,,,,,,,"Disturbance, Lysosomal function",831,"Disruption, Lysosome",898,"Increase, Cytotoxicity (renal tubular cell)",709,,,,,,,,,,,,,,,"Binding of substrate, endocytic receptor",1486,,,,,,,,,,,,,,,,,,,327,Aminoglycosides,328,Gentamicin,329,Tobramycin,330,Vancomycin,331,Polymyxin B,332,Colistin,333,Albumin,334,low molecular weight proteins,335,Cadmium,,,1555,1486,"Binding of substrate, endocytic receptor",831,"Disturbance, Lysosomal function",1556,831,"Disturbance, Lysosomal function",898,"Disruption, Lysosome",1557,898,"Disruption, Lysosome",709,"Increase, Cytotoxicity (renal tubular cell)",1558,709,"Increase, Cytotoxicity (renal tubular cell)",814,"Occurrence, Kidney toxicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Reduced availability of GnRH leading to uterine adenocarcinoma via increased estrogen availability at target organ level ,Reduced GnRH and increased estrogen availability,,,,,,,,,,,,,,,,,,,,,"Decreased, LH Surge",531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Reduced environmental pH leading to thinner shells in Mytilus edulis,Thinner shells in Mytilus Edulis due to ocean acidifcation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Reduction in photophosphorylation leading to growth inhibition in aquatic plants,Reduction in photophosphorylation leading to growth inhibition in aquatic plants,"Decrease, Growth",1521,,,,,,,,,,,,,,,,,,,"Decrease, ATP production",1472,"Decrease, Chlorophyll synthesis",1473,"Decrease, Light harvest capacity",1474,"Decrease, Photosynthesis",1475,"Decrease, Glycolysis",1476,"Decrease, Oxidative phosphorylation",1477,"Decrease, Mitochondrial ATP production",40,"Decrease, Leaf cell mitosis",1478,"Decrease, Leaf development",1479,,,"Increase, Uncoupling of photophosphorylation",1471,,,,,,,,,,,,,,,,,,,321,"3,5-Dichlorophenol",,,,,,,,,,,,,,,,,,,1541,1471,"Increase, Uncoupling of photophosphorylation",1472,"Decrease, ATP production",1542,1472,"Decrease, ATP production",1473,"Decrease, Chlorophyll synthesis",1543,1473,"Decrease, Chlorophyll synthesis",1474,"Decrease, Light harvest capacity",1544,1474,"Decrease, Light harvest capacity",1475,"Decrease, Photosynthesis",1545,1475,"Decrease, Photosynthesis",1476,"Decrease, Glycolysis",1546,1476,"Decrease, Glycolysis",1477,"Decrease, Oxidative phosphorylation",1547,1477,"Decrease, Oxidative phosphorylation",40,"Decrease, Mitochondrial ATP production",1548,40,"Decrease, Mitochondrial ATP production",1478,"Decrease, Leaf cell mitosis",1549,1478,"Decrease, Leaf cell mitosis",1479,"Decrease, Leaf development",2511,1479,"Decrease, Leaf development",1521,"Decrease, Growth"
258,Renal protein alkylation leading to kidney toxicity,Renal protein alkylation leading to kidney toxicity,"Occurrence, Kidney toxicity",814,,,,,,,,,,,,,,,,,,,"Dysfunction, Mitochondria ",1483,"Decrease, Mitochondrial ATP production",40,"Increase, Cytotoxicity (renal tubular cell)",709,,,,,,,,,,,,,,,"Alkylation, Protein",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,244,"Alkylation, Protein",1483,"Dysfunction, Mitochondria ",1560,1483,"Dysfunction, Mitochondria ",40,"Decrease, Mitochondrial ATP production",1561,40,"Decrease, Mitochondrial ATP production",709,"Increase, Cytotoxicity (renal tubular cell)",1562,709,"Increase, Cytotoxicity (renal tubular cell)",814,"Occurrence, Kidney toxicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"ROS, inflammation, and activation of nAChR lead to increased incidence of cardiovascular morbidity and mortality",Cigarette smoking-related cardiovascular adverse outcome pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,S-adenosylmethionine depletion leading to population decline (1),SAM depletion leading to population decline (1),"Increase, Mortality",350,,,,,,,,,,,,,,,,,,,"Decrease, Cuticular chitin content",1523,"Increase, Premature molting",1524,,,,,,,,,,,,,,,,,"Inhibition, Chitin synthase 1",1522,,,,,,,,,,,,,,,,,,,368,Nikkomycins,369,Polyoxin B,,,,,,,,,,,,,,,,,2184,1522,"Inhibition, Chitin synthase 1",1523,"Decrease, Cuticular chitin content",2185,1523,"Decrease, Cuticular chitin content",1524,"Increase, Premature molting",2186,1524,"Increase, Premature molting",350,"Increase, Mortality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,S-adenosylmethionine depletion leading to population decline (2),SAM depletion leading to population decline (2),"Increase, Mortality",350,,,,,,,,,,,,,,,,,,,"Increase, Cell membrane depolarization",1527,"Increase, Opening of voltage-dependent calcium channel",1526,"Decrease, Cuticular chitin content",1523,"Increase, Premature molting",1524,,,,,,,,,,,,,"Increase, Sulfonylurea receptor binding",1525,,,,,,,,,,,,,,,,,,,370,Teflubenzuron,371,Diflubenzuron,373,Glibenclamide,,,,,,,,,,,,,,,2179,1525,"Increase, Sulfonylurea receptor binding",1527,"Increase, Cell membrane depolarization",2180,1527,"Increase, Cell membrane depolarization",1526,"Increase, Opening of voltage-dependent calcium channel",2181,1526,"Increase, Opening of voltage-dependent calcium channel",1523,"Decrease, Cuticular chitin content",2182,1523,"Decrease, Cuticular chitin content",1524,"Increase, Premature molting",2183,1524,"Increase, Premature molting",350,"Increase, Mortality",,,,,,,,,,,,,,,,,,,,,,,,,
406,SARS-CoV-2 infection leading to hyperinflammation,SARS-CoV2 to hyperinflammation,Hyperinflammation,1868,,,,,,,,,,,,,,,,,,,SARS-CoV-2 cell entry ,1738,Increased SARS-CoV-2 production,1847,Diminished protective oxidative stress response,1869,"NLRP3 inflammasome activity, increased",1895,,,,,,,,,,,,,Binding to ACE2,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,1739,Binding to ACE2,1738,SARS-CoV-2 cell entry ,2721,1738,SARS-CoV-2 cell entry ,1847,Increased SARS-CoV-2 production,2722,1847,Increased SARS-CoV-2 production,1869,Diminished protective oxidative stress response,2723,1869,Diminished protective oxidative stress response,1895,"NLRP3 inflammasome activity, increased",2725,1895,"NLRP3 inflammasome activity, increased",1868,Hyperinflammation,,,,,,,,,,,,,,,,,,,,,,,,,
407,SARS-CoV-2 infection leading to pyroptosis,SARS-CoV2 to pyroptosis,Pyroptosis,1967,,,,,,,,,,,,,,,,,,,SARS-CoV-2 cell entry ,1738,Increased SARS-CoV-2 production,1847,Diminished protective oxidative stress response,1869,"NLRP3 inflammasome activity, increased",1895,,,,,,,,,,,,,Binding to ACE2,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,SARS-CoV-2 infection of olfactory epithelium leading to impaired olfactory function (short-term anosmia),SARS-CoV-2 causes anosmia,impaired olfactory function (anosmia) ,1873,,,,,,,,,,,,,,,,,,,SARS-CoV-2 cell entry ,1738,Increased SARS-CoV-2 production,1847,"Sustentacular cells, decrease ",1870,"olfactory sensory neurons, decrease ",1871,Olfactory epithelium degeneration,1872,,,,,,,,,,,Binding to ACE2,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643,1739,Binding to ACE2,1738,SARS-CoV-2 cell entry ,2648,1870,"Sustentacular cells, decrease ",1873,impaired olfactory function (anosmia) ,2649,1871,"olfactory sensory neurons, decrease ",1873,impaired olfactory function (anosmia) ,2911,1738,SARS-CoV-2 cell entry ,1847,Increased SARS-CoV-2 production,2912,1847,Increased SARS-CoV-2 production,1870,"Sustentacular cells, decrease ",2645,1870,"Sustentacular cells, decrease ",1871,"olfactory sensory neurons, decrease ",2646,1871,"olfactory sensory neurons, decrease ",1872,Olfactory epithelium degeneration,2647,1872,Olfactory epithelium degeneration,1873,impaired olfactory function (anosmia) ,,,,,,,,,,
426,"SARS-CoV-2 spike protein binding to ACE2 receptors expressed on pericytes leads to endothelial cell dysfunction, microvascular injury and myocardial infarction. ",Pericytes possess a key role in the heart injury by COVID-19.,Myocardial Infarction,1934,,,,,,,,,,,,,,,,,,,Heart failure ,1535,SARS-CoV-2 cell entry ,1738,Increased inflammatory immune responses,1750,Endothelial cell dysfunction ,1913,"Induced, dysfunction of microcirculation",1666,Impaired mechanotransduction of pericytes,1946,Pericyte dysfunction,1947,Increased ACE2 expression,1948,,,,,Binding to ACE2,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Sensitization induction of the intestinal tract by food proteins,impARAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Serotonin 1A Receptor Agonism leading to Anti-depressant Activity via Ca Channel Inhibition,Serotonin 1A Receptor Agonism to Anti-depressant Activity via Ca Channel,Anti-depressant Activity,1432,,,,,,,,,,,,,,,,,,,Release of G Proteins,1426,Inhibition of N-type Ca ion channels,1429,Inhibition of neurotransmitter vesicle release,1430,,,,,,,,,,,,,,,Serotonin 1A Receptor Agonism,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,1431,Serotonin 1A Receptor Agonism,1426,Release of G Proteins,1428,1426,Release of G Proteins,1429,Inhibition of N-type Ca ion channels,1429,1429,Inhibition of N-type Ca ion channels,1430,Inhibition of neurotransmitter vesicle release,1430,1430,Inhibition of neurotransmitter vesicle release,1432,Anti-depressant Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Serotonin 1A Receptor Agonism leading to Anti-depressant Activity via K Channel Opening,Serotonin 1A Receptor Agonism to Anti-depressant Activity via K Channel,Anti-depressant Activity,1432,,,,,,,,,,,,,,,,,,,Release of G Proteins,1426,Opening of G protein gated inward rectifying K channels,1427,"hyperpolarisation, neuron",763,,,,,,,,,,,,,,,Serotonin 1A Receptor Agonism,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423,1431,Serotonin 1A Receptor Agonism,1426,Release of G Proteins,1424,1426,Release of G Proteins,1427,Opening of G protein gated inward rectifying K channels,1425,1427,Opening of G protein gated inward rectifying K channels,763,"hyperpolarisation, neuron",1426,763,"hyperpolarisation, neuron",1432,Anti-depressant Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Serotonin transporter activation to agitation,Serotonin transporter activation to agitation,"Increased, agitation",1345,,,,,,,,,,,,,,,,,,,"Increased, serotonin transporter activity",1397,"Increased, intracellular serotonin",1398,"Increased, packaged serotonin",1399,"Increased, extracellular serotonin",1320,"Decreased, extracellular serotonin",1347,"Inactivated, 5-HTR (serotonin receptors)",1328,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1329,"Decreased, neuroplasticity",1330,"Increased, synaptic release",1400,,,,,,,,,,,,,,,,,,,,,,,295,serotonin transporter activation,,,,,,,,,,,,,,,,,,,1324,1347,"Decreased, extracellular serotonin",1328,"Inactivated, 5-HTR (serotonin receptors)",1325,1328,"Inactivated, 5-HTR (serotonin receptors)",1329,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1326,1329,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1330,"Decreased, neuroplasticity",1327,1330,"Decreased, neuroplasticity",1345,"Increased, agitation",1362,1397,"Increased, serotonin transporter activity",1398,"Increased, intracellular serotonin",1363,1398,"Increased, intracellular serotonin",1399,"Increased, packaged serotonin",1364,1399,"Increased, packaged serotonin",1400,"Increased, synaptic release",1365,1400,"Increased, synaptic release",1320,"Increased, extracellular serotonin",1366,1397,"Increased, serotonin transporter activity",1347,"Decreased, extracellular serotonin",,,,,
224,Serotonin transporter activation to depression,Serotonin transporter activation to depression,"Increased, depression",1346,,,,,,,,,,,,,,,,,,,"Increased, intracellular serotonin",1398,"Increased, packaged serotonin",1399,"Increased, synaptic release",1400,"Increased, extracellular serotonin",1320,"Decreased, extracellular serotonin",1347,"Inactivated, 5-HTR (serotonin receptors)",1328,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1329,"Decreased, neuroplasticity",1330,,,,,"Increased, serotonin transporter activity",1397,,,,,,,,,,,,,,,,,,,295,serotonin transporter activation,,,,,,,,,,,,,,,,,,,1353,1330,"Decreased, neuroplasticity",1346,"Increased, depression",1354,1329,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1330,"Decreased, neuroplasticity",1355,1328,"Inactivated, 5-HTR (serotonin receptors)",1329,"Reduce expression, BDNF (Brain-derived neurotrophic factor)",1356,1347,"Decreased, extracellular serotonin",1328,"Inactivated, 5-HTR (serotonin receptors)",1357,1397,"Increased, serotonin transporter activity",1347,"Decreased, extracellular serotonin",1358,1397,"Increased, serotonin transporter activity",1398,"Increased, intracellular serotonin",1359,1398,"Increased, intracellular serotonin",1399,"Increased, packaged serotonin",1360,1399,"Increased, packaged serotonin",1400,"Increased, synaptic release",1361,1400,"Increased, synaptic release",1320,"Increased, extracellular serotonin",,,,,
223,Serotonin transporter activation to seizure,Serotonin transporter activation to seizure,"Increased, seizure",1344,,,,,,,,,,,,,,,,,,,"Increased, extracellular serotonin",1320,"Decreased, extracellular serotonin",1347,"Increased, intracellular serotonin",1398,"Increased, packaged serotonin",1399,"Increased, synaptic release",1400,"Decreased, 5-HT3",1401,,,,,,,,,"Increased, serotonin transporter activity",1397,,,,,,,,,,,,,,,,,,,295,serotonin transporter activation,,,,,,,,,,,,,,,,,,,1346,1397,"Increased, serotonin transporter activity",1398,"Increased, intracellular serotonin",1347,1398,"Increased, intracellular serotonin",1399,"Increased, packaged serotonin",1348,1399,"Increased, packaged serotonin",1400,"Increased, synaptic release",1349,1400,"Increased, synaptic release",1320,"Increased, extracellular serotonin",1350,1397,"Increased, serotonin transporter activity",1347,"Decreased, extracellular serotonin",1351,1320,"Increased, extracellular serotonin",1401,"Decreased, 5-HT3",1352,1401,"Decreased, 5-HT3",1344,"Increased, seizure",,,,,,,,,,,,,,,
